0,1,2,3,4,5,6,7,8,9,10,11,12,label
-443.73666,148.15009,-16.224781,-17.0079,-8.436571,-13.342753,-22.009388,-13.677568,-9.564853,-14.221526,-12.058675,-8.230214,-9.416561,la
-300.52332,160.75859,-31.379383,76.91509,56.03798,20.438335,13.693103,3.033909,7.723591,12.52337,1.9367346,-5.9494247,0.21595828,la
-161.96747,109.25981,-53.36627,77.04365,-4.563788,19.807043,-2.5249205,9.649311,-1.9211328,4.7004313,-4.109409,-1.9620956,-2.6473238,la
-265.85748,110.41031,-10.568936,46.9812,2.5363493,8.143703,-5.0991,0.0026267844,-7.938825,-0.1833571,-0.20621784,4.909539,-0.8325878,la
-184.18523,34.682983,-7.6814117,47.23603,6.9427156,19.530424,8.78207,16.922302,9.771071,18.287313,11.940758,12.200562,3.2687068,la
-366.14807,226.66472,-12.991818,-19.572441,1.8251685,-27.489443,-13.637611,3.633596,-5.172775,-8.300375,-9.985178,-15.215231,-17.69219,la
-314.27716,59.57628,-69.48474,6.2961574,-29.616877,-20.972769,-13.099493,-13.292334,-20.630423,3.4470541,-18.24541,-13.455447,-18.52976,la
-470.72958,151.59949,65.77256,9.005546,-13.994057,-22.411766,-23.969103,-21.872196,-18.64319,-14.832819,-12.045624,-10.410603,-8.560557,la
-387.51544,177.30286,-3.7987766,-4.6777406,-10.098896,-20.743132,-10.446189,-6.159088,-0.41684595,0.7873318,-3.4717574,-5.95531,-3.3494391,la
-255.6867,136.24892,-49.90305,-8.247995,-45.45907,-10.308298,-24.758053,-34.328762,-26.881847,-21.77248,-25.851347,-23.247429,-22.546375,la
-422.20215,189.02043,97.09694,24.83693,-3.208342,-3.9339273,-1.0942681,-3.7758036,-7.847859,-9.768288,-10.784816,-12.570989,-14.746532,la
-320.96948,158.60298,-0.34570512,4.434368,28.665373,7.7860804,-4.340251,-3.8370414,-6.008437,-9.006262,-7.803513,-5.7317114,-12.29725,la
-471.33884,198.76352,62.231976,4.556777,-24.412998,-22.393143,-13.137573,-10.064565,-9.478964,-11.87152,-13.901645,-19.06506,-26.153248,la
-363.3087,220.67181,46.692616,-22.18966,-9.527872,-8.311121,-19.100977,-16.154903,-11.778171,-14.43813,-16.568298,-17.408188,-18.37716,la
-349.92233,174.55736,3.2328286,17.587753,14.175473,12.731008,16.60613,7.812591,-0.79303765,-7.6334686,-10.878175,-8.315816,-8.9954,la
-348.2607,118.76465,-9.710849,-15.342508,-11.798563,-25.655281,-25.253294,-20.965256,-18.072325,-17.24077,-15.377339,-8.137212,-8.569575,la
-333.46805,151.00229,-10.589938,30.486263,11.953692,-2.8932683,-14.378921,-17.889347,-13.447856,-20.5455,-22.360655,-29.267591,-24.922121,la
-470.33466,179.86902,55.30263,-21.395525,-34.157635,-36.344013,-48.50617,-46.54875,-22.530008,-3.5814266,-4.8484726,-13.184896,-16.009005,la
-406.52048,176.3701,10.200427,-14.026146,-3.1742787,-27.454046,-42.94629,-43.109436,-38.079,-33.48988,-38.19422,-45.05844,-40.006786,la
-223.91127,185.43546,30.359333,16.567465,12.098288,8.002549,-8.765231,-5.6206064,-6.2143836,-2.0361464,-5.114779,-4.6078644,-13.207921,la
-356.1727,165.57526,28.947664,2.7230172,-8.284417,-22.322342,-42.94159,-32.958923,-15.864341,0.13829352,4.944463,14.809503,19.70061,la
-314.7967,-8.325014,35.692482,2.3215394,4.5734754,12.0499,-0.62758094,10.789143,-4.033838,8.17728,-0.42155263,3.9523125,-0.27711052,la
-505.40683,197.03815,52.720325,-1.9079233,13.809007,13.407213,-6.4222417,-11.975642,-7.7532845,-7.844312,-8.234717,-7.292193,-7.6868467,la
-227.25436,191.21571,-43.095566,-1.2117015,7.7881193,7.0169187,-4.427778,-13.691136,5.8140206,22.481388,8.506542,-7.4139524,-15.651238,la
-433.8301,141.40155,75.52221,46.47488,36.529827,25.618725,17.748283,12.033247,6.963361,3.6091337,2.016147,2.0290492,2.3087628,la
-418.77936,160.66426,25.777094,46.69243,29.58287,-2.0171654,6.575608,2.6378782,-6.854781,-6.4492917,-9.869671,-14.060595,-15.684488,la
-488.53262,135.3128,67.54077,-11.256874,-19.792084,-22.967907,-3.3355942,-25.152721,-33.21759,-57.33323,-43.895565,-41.169907,-19.79071,la
-424.64117,148.52522,42.950592,-10.776913,-14.60369,-15.557392,-22.144798,-23.235676,-18.70279,-12.065875,-8.567234,-11.81109,-19.410152,la
-333.3233,164.38521,12.336609,-12.904653,-29.615839,-25.856438,-26.638428,-33.73298,-36.223183,-34.521015,-26.369053,-17.192188,-9.562749,la
-460.5372,103.20265,-18.6337,3.401153,-5.549249,-2.933173,-7.5815253,1.054669,0.6426852,-6.1525197,-10.6706705,-4.2594123,6.680446,la
-473.43253,171.96194,46.72497,-28.996237,-48.290173,-47.194126,-37.542236,-22.58801,-6.77842,7.897135,16.994959,16.697174,9.966179,la
-295.93884,161.6795,3.725602,25.645794,7.1745896,-2.0718968,-8.370969,-15.865128,-14.327834,-4.5826817,-1.2122492,-0.60969657,-2.7816527,la
-320.2521,171.1148,-111.303345,14.791529,-10.725004,-38.24942,-28.49514,-43.356636,-25.138897,-27.00906,-24.528936,-13.439214,-23.2416,la
-364.70776,94.45078,-83.92945,47.181313,3.662292,-18.277914,-9.776428,-12.34718,-8.477341,-30.362509,-18.207165,-6.8575044,-10.033407,la
-375.48715,190.4702,-90.535034,39.35264,22.35288,-27.318783,-10.9826355,-28.56757,-25.812326,-12.479534,-15.347868,-19.732307,-23.925137,la
-235.42781,159.06522,-70.58564,44.58851,-33.075687,-11.873295,-11.397035,-10.3755455,-2.3176565,-19.19715,-1.3801016,-0.83146864,0.6981853,la
-115.41189,133.51584,-93.04245,61.874264,-71.46201,-3.5736008,-32.5631,-27.373562,-17.613556,-20.504717,-15.23279,-17.664604,-14.62824,la
-363.1362,189.17708,-27.239744,-29.657562,-0.5764072,-28.770817,-43.908676,-27.222174,-17.634409,-30.049074,-31.775383,-16.862873,-7.0272593,la
-405.0928,188.74496,-11.210441,-30.227142,-39.43022,-35.4431,-41.317062,-47.403095,-31.982592,-30.888819,-26.493162,-24.193668,-20.127825,la
-320.5051,167.71667,-42.407753,-21.507944,-51.357883,-33.31665,-23.434553,-39.29529,-32.8756,-27.507467,-25.880405,-18.975912,-15.945378,la
-264.65045,107.87715,-48.370136,26.53636,-8.558451,13.797213,-5.9787893,14.840829,-22.596506,23.831797,-4.8792696,-0.72965705,-12.690301,la
-400.00082,96.20642,79.62003,59.720455,41.95578,28.55916,19.517954,13.928951,10.66862,8.710783,7.3531046,6.2745967,5.39122,la
-412.73438,126.7841,97.302155,65.73868,41.33148,25.448664,16.425598,12.075092,9.897004,8.163363,6.598034,5.366435,4.4008217,la
-417.04202,205.5663,81.358795,24.89574,3.1145334,-3.7253952,-7.252773,-11.496966,-11.434912,-12.215008,-13.656043,-13.172193,-12.019438,la
-440.74353,98.21855,-58.066376,-23.137272,-58.59106,-28.04914,-12.186329,6.042265,-1.8359158,-52.889694,-48.81528,31.439623,5.995567,la
-232.14021,166.52928,-44.763866,15.990467,-19.651318,3.9958463,-13.567445,-7.1660123,-6.373805,-0.8639372,-15.213097,-8.053264,-7.234602,la
-329.28296,163.61366,-8.005623,38.075996,28.328691,18.486534,7.0196376,8.12284,4.925512,0.07898598,-6.104365,2.6993022,0.31913027,la
-295.1423,191.62943,13.780419,55.466274,17.850105,6.997264,-0.21466514,3.3557062,1.2131155,-0.4567915,-2.0060241,3.8537543,-1.9182724,la
-336.8517,223.65442,-13.270163,11.347952,5.8460546,-8.813731,10.930888,0.8522388,4.492777,6.4892597,-6.65894,-3.9283504,-11.238825,la
-501.95914,221.984,39.819824,0.90340745,-1.1331629,-1.3273994,4.311102,5.7799606,9.121193,5.69375,-1.2115562,-6.7990227,-10.277206,la
-378.72214,256.06653,52.08262,-10.520809,4.6048427,2.7361882,-6.3080277,-7.9014487,-10.811955,-15.349395,-14.45871,-11.257834,-10.015882,la
-357.76978,187.77118,41.884995,32.212536,18.216667,22.587828,30.007502,14.689995,-3.608462,-2.8505142,-4.0447965,-0.8783528,0.6218415,la
-449.24872,113.19672,-5.876205,-22.444021,-40.579254,4.6879487,-4.276246,11.043188,-15.5687,-20.827662,-30.733017,-19.983845,-18.956387,la
-356.13443,113.44453,-41.072227,19.242283,-7.314553,-12.81787,-8.76167,-10.745939,-10.27891,-11.315503,-16.610199,-7.269661,-7.037643,la
-310.1897,130.8411,-40.74564,14.360071,-6.0757437,-10.763127,-11.69816,-13.372383,-15.663025,-14.912008,-16.45979,-10.148526,-8.515043,la
-439.32938,137.76396,-82.766075,32.987015,12.523643,-9.850086,-5.7930727,-2.0007389,1.7704898,-12.592476,-8.996955,-2.883962,3.6104949,la
-417.1799,-24.38477,-36.1276,29.35713,-26.110601,9.234456,-14.336781,-1.8094141,-8.157878,-8.720479,-15.481349,-10.208178,-9.902489,la
-267.30316,203.53253,-26.418365,3.7570157,11.742781,4.202953,1.1575084,2.0257034,1.4132094,1.3313721,-2.936573,-2.6524634,-0.7554401,la
-192.21527,46.0242,-96.03109,-24.00275,-48.507618,-31.123478,-42.5638,-25.472923,-33.617386,-18.964771,-23.559036,-16.304855,-22.317778,la
-301.09918,150.08318,-8.953106,12.409622,-3.914175,9.438569,-14.823156,-0.268757,-15.627991,3.3035128,-9.052928,-6.4923716,-13.649727,la
-369.89972,167.23433,-64.13484,-10.086853,-16.067867,-24.614323,-23.446194,-17.4094,-21.295153,-20.865625,-23.620657,-21.53386,-23.180279,la
-378.32065,184.98956,8.228263,21.353437,3.90941,-3.564758,-9.514901,-11.023287,-14.504671,-13.357252,-14.326729,-11.032616,-13.535855,la
-556.084,181.1757,76.8205,6.881906,-13.214979,-13.52888,-14.311373,-15.959212,-15.517224,-16.518995,-20.140043,-21.584831,-20.137356,la
-317.865,99.09332,-32.577503,-39.553314,-35.175335,-26.778067,-23.657658,-31.799828,-6.378221,-13.04662,-26.679945,-11.93451,-15.557867,la
-447.87436,132.68765,-29.1722,-73.51202,-66.76929,-30.716324,-21.048876,-45.613487,-50.150635,-32.007515,-21.831865,0.42803994,26.066645,la
-224.77548,77.595116,-16.319662,9.764176,-9.034387,-29.800121,-24.28515,-31.108038,-40.78546,-12.13991,-20.295328,-16.228138,-19.980268,la
-378.07254,52.868404,-29.405966,-33.834763,-33.429058,13.485667,-9.575337,-66.88435,-14.267714,-30.607332,-44.688663,-27.317694,0.5957344,la
-264.03995,82.29975,-83.88029,-25.148285,-81.338005,-65.80111,-9.470439,-14.797678,-41.260605,-21.78351,-11.199754,-4.269788,-11.099735,la
-349.1241,100.94188,-18.65857,7.7090383,-37.983196,-12.105135,-26.196428,-19.250708,-30.164028,-7.806538,-2.516126,-23.639582,-14.9930725,la
-225.12625,15.001754,-76.63988,-41.467674,-44.914707,-37.6034,-30.224775,-38.85543,-45.543903,11.563396,-7.2078037,-4.1850066,-12.742844,la
-265.8863,16.985313,-47.64952,-60.801064,-39.256367,-40.978092,-20.337536,-40.9929,-18.916018,-2.7982528,-32.583263,-0.14935265,-9.467451,la
-543.71674,165.00241,70.569565,-2.9206028,-26.781343,-24.203459,-23.69111,-28.953468,-31.379038,-29.321247,-27.225801,-26.535635,-25.275175,la
-244.48837,79.92523,41.472427,37.490562,26.500362,22.28692,14.213357,16.936024,14.100938,13.508397,7.996926,10.450497,5.075606,la
-181.78497,164.85237,-44.45503,42.223057,-22.157337,11.69946,-13.8519125,-15.297142,-22.42888,-16.180859,-13.503217,-6.3692107,-8.115428,la
-231.16402,138.25087,-23.486189,68.79445,-19.90578,35.658543,-0.33966818,-6.3805027,6.142264,-18.760199,-8.488766,-5.890429,-0.16271795,la
-143.02217,118.48983,-57.713783,76.79781,-47.127228,25.594769,-23.47375,-4.8942604,-15.217045,-19.53767,-11.162081,-7.6142435,-7.723586,la
-157.08453,201.02676,-65.403885,11.533693,-20.623583,-1.11557,-10.675109,-3.8254957,-4.180543,-7.4486775,-6.752357,-6.267579,-5.223981,la
-292.10138,196.16385,11.70513,54.05292,6.50234,-5.1831727,-4.2384834,4.625427,-4.731957,-18.47067,-8.025659,-7.545478,-3.745414,la
-291.5332,206.66974,-11.105255,33.99623,0.9691334,-13.905677,-14.811529,-7.3487377,-6.8895025,-13.418325,-12.578157,-12.425156,-11.410312,la
-193.89883,216.59691,-59.381092,4.9591694,0.6615674,-22.92924,-11.688372,-16.521013,-22.764631,-16.54228,-11.241278,-9.1876135,-10.963016,la
-438.15823,171.8849,-35.525517,-1.7736802,15.427305,-22.96124,-6.968427,4.555817,-6.572641,-12.7641535,-17.765112,-16.134623,-20.634483,la
-334.15277,186.81334,35.390064,25.671686,21.02272,-0.2285165,5.029753,1.8614528,-7.479785,-9.726264,-13.63335,-10.661484,-11.731295,la
-332.87567,184.99312,28.197184,11.042452,-8.622002,-37.19848,-27.170221,-19.974003,-28.138197,-29.27442,-25.814896,-23.055922,-18.801634,la
-262.5832,169.41566,-6.2627506,21.876667,5.3383884,-8.455083,-12.008289,-19.697458,-19.908861,-13.392064,-19.985655,-20.53148,-20.049238,la
-290.4275,137.04446,13.004954,27.0975,0.25805387,-8.522352,-12.518878,-15.888435,-13.159317,-9.05654,-17.288921,-21.829268,-16.437866,la
-345.93622,167.85428,-25.582678,25.835632,8.360943,-30.378689,-17.347042,-12.103816,-14.23188,-19.748535,-12.649365,-8.100516,-23.600147,la
-396.60406,207.1442,-50.14448,-23.316236,-0.97180194,-25.200556,-20.85849,-28.03824,-27.22601,-21.937908,-26.63332,-21.872162,-15.3118925,la
-461.01974,147.05301,36.576427,20.118956,10.242192,1.7152547,-2.1896846,-6.8711076,-15.382762,-23.196815,-25.995033,-19.83867,-17.596645,la
-445.7367,229.91798,-36.078842,-46.170883,-22.70139,-38.7464,-30.109901,-31.40611,-36.117924,-26.21903,-26.776955,-22.946304,-16.69091,la
-341.60992,199.85504,18.369778,5.6598296,19.13873,-10.654546,-16.35807,-3.2987854,-20.942896,-31.636086,-3.6498058,5.442075,0.68589765,la
-312.04745,188.76262,-33.651707,10.748954,7.7311506,-1.5830606,-2.122436,-5.448368,-7.285767,-6.9969926,-11.392317,-7.3393755,-6.8384557,la
-402.48135,193.27585,-4.144709,17.807648,4.9768662,-6.109772,-9.4883175,-8.831688,-13.530971,-20.430767,-20.165005,-18.59689,-14.087634,la
-501.1678,197.83778,86.02193,25.795961,14.211344,6.7467284,-1.7728733,0.7839181,6.701516,4.989673,-4.852585,-11.36387,-10.838472,la
-534.2022,190.35323,45.02191,-29.274555,-21.267601,0.80662817,1.0766556,-11.811293,-18.955975,-14.857915,-11.000533,-14.006841,-15.336184,la
-325.62357,278.1537,-6.4717317,-15.023531,11.269119,-9.667986,2.5858529,3.9434874,-4.7427063,-1.6371764,-2.655363,-0.36713722,4.663632,la
-472.1502,197.73851,96.85105,27.651546,1.3076894,-6.857019,-13.011917,-14.816988,-12.490969,-10.925199,-12.27628,-14.893859,-15.333391,la
-385.19345,138.45287,5.3934007,-42.938473,-31.590033,-31.882418,-36.093086,-31.325056,-37.148132,-43.67626,-29.37181,-13.050475,-14.434238,la
-251.78508,197.2731,-88.7873,-32.269814,-10.493882,-15.161144,-12.877798,-28.445713,-21.170612,-18.636656,-18.477274,-19.863966,-22.885355,la
-121.93626,57.874023,-23.380474,-5.6010184,-15.651634,3.0173807,-2.9436252,-7.5776615,-16.540224,-10.287573,-14.585253,-8.77127,-10.612115,la
-261.67188,-0.8640377,-1.4331244,4.613365,-16.727386,-10.941928,-17.966448,-13.084748,-19.346317,-15.811832,-22.385351,-12.196486,-6.6623964,la
-353.52133,200.21954,94.92271,35.507935,22.63733,17.603155,12.644834,10.370321,7.053382,4.3639503,4.292799,4.120637,3.27837,la
-344.92242,100.12741,66.94606,32.63485,16.181139,32.971733,16.440205,20.323467,9.399369,8.718103,9.457616,8.969861,6.4191732,la
-384.1321,169.88333,-12.844317,22.036728,-2.3848488,0.72200966,-10.281762,-12.826201,-15.273002,-14.2793,-14.465577,-13.420178,-13.026935,la
-352.44604,240.26598,4.9851093,-28.208279,4.2965636,-14.549095,-24.898186,-16.468733,-17.088133,-17.184996,-10.162027,-5.22444,-8.939231,la
-220.49225,127.58894,-27.88013,34.4309,-6.1947103,11.543043,-16.611444,6.361033,-8.249541,2.1789436,-11.247951,-1.5070184,0.07245958,la
-291.12643,72.537,-13.922946,27.879835,1.8675218,1.2178246,-11.626131,-8.329414,-7.1305637,-6.4091806,-4.414187,-7.276783,-18.402966,la
-376.3437,162.64954,-53.761734,-31.06048,-20.546963,-22.043516,-19.669743,-18.251108,-13.9306755,-21.66402,-23.346186,-26.2297,-21.390331,la
-387.2946,70.56399,-13.210083,12.529005,3.8961267,5.434068,-10.805626,-17.022017,-15.125253,-6.851446,-1.2379677,7.0799837,-3.2359912,la
-151.9146,128.25854,6.1652627,24.126898,5.488502,12.291169,-0.45897073,0.78255206,-9.194157,-0.87395763,-1.5706264,-1.2781011,-11.70461,la
-367.9091,13.034576,-67.07485,-36.875626,-66.85711,-54.331467,-50.193043,-36.45817,-28.001858,-11.003966,-13.70603,-7.1816573,-3.4927454,la
-316.36487,222.75201,-3.871979,9.400594,18.580536,-0.9056866,2.8164716,-2.8653235,-6.75512,-5.3368893,-4.2483425,-2.160261,-2.4799337,la
-200.45703,-5.161899,-55.922672,13.02492,-38.420345,7.7159677,-38.9055,-19.750286,-21.6247,-8.398678,-22.606567,-19.245214,-23.237179,la
-157.67789,65.20825,16.289213,15.742479,-1.4644464,6.8767667,9.586501,-4.9305863,-1.5699676,1.0641568,17.221113,6.3261104,-3.3845053,la
-449.8342,147.78532,49.61303,-17.90864,-37.43478,-32.101906,-29.6724,-37.895557,-44.878986,-36.863216,-16.011238,2.15576,7.1572623,la
-378.2486,168.56891,44.659657,-11.276654,-51.683228,-50.718235,-46.11609,-55.901653,-38.27714,-23.358877,-11.74958,-3.4174218,-13.38142,la
-310.76892,10.277306,-37.54434,2.2815206,-30.814882,-7.5567446,-27.820524,-15.221833,-16.61382,-4.884016,-9.839292,2.685805,0.026806496,la
-264.76227,106.29298,3.9025743,-14.232281,-3.4902856,-16.661161,-17.0606,10.712809,-22.924297,-12.364497,-20.88397,-5.169307,-13.625086,la
-266.56467,178.00385,-3.3346457,42.260044,0.81650704,-4.2995896,-22.070621,4.4669743,-2.7876883,-1.5396923,2.2298417,-4.082733,-1.3615736,la
-273.02335,-68.0671,-163.78197,5.2378154,-108.33577,-22.318987,-65.18855,17.081247,-6.375629,11.007044,15.793333,9.096015,4.354249,la
-434.03342,104.04476,33.61233,32.05691,10.487172,-0.81377774,-15.043853,-9.94111,-19.173449,-38.737446,-30.358465,-21.8281,-21.441856,la
-417.56232,130.26878,12.657508,-6.216136,-18.196344,1.9696331,7.7905884,-7.158081,-27.92234,-34.429863,-10.272881,-11.396235,-10.475388,la
-345.50806,173.44438,43.09096,-1.5114503,-7.557694,-9.203576,-19.531149,-27.813334,-25.483044,-14.8804245,-15.960826,-27.020447,-28.286072,la
-180.7707,25.1864,-48.46602,56.206196,-7.9499083,27.700035,16.350628,-17.039167,-31.345896,-7.7871575,-4.6853676,3.9376304,-6.502691,la
-284.41504,170.8388,11.080956,12.819372,9.028171,6.043358,18.281557,-16.318493,1.8619202,0.36767682,-1.4370983,-14.026875,1.7290747,la
-354.97522,208.21199,-1.6715231,6.905537,24.72901,-8.163687,-14.064428,-7.344537,-16.854954,-23.993935,-12.519207,1.2061479,-9.740207,la
-383.1025,132.84486,50.97407,7.619166,-39.676308,2.9117308,-36.177452,-28.953339,-9.127205,-20.480652,-2.6373444,-18.637442,-29.824596,la
-324.14252,124.2747,-19.437336,14.20463,-8.775052,-7.9648023,-23.67972,-22.526464,-24.780787,-10.229044,-12.296659,-27.112576,-35.999252,la
-472.64362,101.65901,-10.942949,-17.310768,-20.565008,-42.518726,-37.28955,-17.236284,-7.8331804,-14.233984,-16.256317,-12.1079645,-16.414675,la
-88.4947,43.120377,-10.274,23.408646,-25.86046,13.985559,-15.453729,4.9356036,6.6300135,18.577377,25.38202,18.723717,-1.7190235,la
-79.02017,35.245182,17.64426,10.113874,-5.941386,-0.8870779,-13.909171,26.455452,16.333399,20.570292,-10.668558,-6.3514633,0.027946789,la
-146.58813,125.00305,-2.9941165,15.560798,6.263085,16.086082,5.069448,6.36996,1.3978008,5.1757483,6.343457,1.0135845,-2.8208954,la
-275.63544,97.70189,47.868923,20.19943,12.561327,12.197126,-0.97643983,-1.3666165,-6.847621,-8.918988,-10.849316,-3.2002513,-2.9851959,la
-347.87115,107.180405,-88.35089,-35.035538,-35.0166,-34.74928,-33.71315,-12.963057,1.134104,-4.4579983,-3.049242,-7.8850803,-13.986525,la
-443.12805,143.51381,6.8084755,-19.144905,-28.256035,-23.529226,-12.866837,-20.383722,-22.258524,-11.379342,-13.423604,-4.7898407,16.677696,la
-219.17996,146.1902,-42.70643,36.374477,-18.563715,-4.6855836,-17.895266,-9.623297,-19.894255,-6.953973,-6.328658,-4.5302525,-0.17144243,la
-262.78125,10.796498,-5.7506967,-24.691828,-16.68105,-16.218494,-17.76755,-15.352469,-15.962991,-3.3074977,7.0208564,11.760404,-5.8264003,la
-101.28059,-11.861875,-10.728033,7.7312727,-15.057085,-18.611795,-6.6522307,6.9200444,-4.1252313,12.781062,-8.346236,11.206781,15.679336,la
-318.98828,87.51195,-61.386173,-3.7921064,-23.66188,-26.581745,-26.134563,-15.799776,-15.851438,-13.285856,-26.02957,-19.81582,-17.930054,la
-351.88162,216.96524,-47.55869,39.42576,46.763306,-11.764919,11.377001,3.9842384,-10.506556,4.5920296,4.9674206,-7.0488234,-14.207092,la
-549.176,114.73201,-15.055005,0.9476485,3.7294335,-20.361807,-6.5500975,-10.783956,-31.795748,-31.725393,-32.458694,-38.658756,-34.604458,la
-286.6561,137.75287,-7.405508,-16.852634,-30.044434,-33.14963,-17.761301,-23.086428,-31.447369,-22.856995,-23.729847,-15.622722,-17.109537,la
-467.50912,166.17471,-94.82434,-44.756042,1.8853102,-20.602497,-20.79555,-6.6265917,7.6237288,13.052967,16.124165,21.38981,22.325914,la
-298.89963,194.3761,-28.897888,-57.511772,-15.666288,-28.506063,-43.410072,-27.110142,-19.353424,-17.419876,-10.333011,-4.5351243,-4.624985,la
-203.12926,169.02159,-8.617169,22.31977,-3.1267061,3.4819858,-10.711053,-5.991614,-13.418271,-8.002348,-10.463621,-6.109993,-10.61488,la
-254.25873,206.155,-32.935066,-6.6146226,-13.446822,-10.330987,-15.384768,-12.441986,-15.08529,-12.69956,-14.211727,-12.116144,-13.364386,la
-285.5927,237.11232,36.280994,-10.985683,19.67944,14.499081,3.2487671,11.116137,8.857982,0.446704,4.373315,9.56878,5.9205084,la
-291.4546,163.34775,-119.57893,43.65066,-34.462337,-31.537222,-16.01726,-33.289604,-14.787639,-16.572351,-8.413172,-18.666525,-16.060688,la
-499.38135,187.35185,65.85196,36.583786,41.27256,10.554165,-13.699053,-6.080915,-2.6159134,-10.893342,-12.717219,-12.757836,-16.064219,la
-361.6555,198.3686,71.794044,7.3879366,-1.5534075,-2.0645783,0.97380334,9.594113,12.04782,1.1462955,-15.529652,-22.035875,-14.604183,la
-262.11145,229.68152,31.164375,3.9651327,2.393908,-15.819685,-7.8554773,-9.117087,-12.825661,-3.9731686,-2.5672057,-6.102883,-8.305847,la
-297.8946,260.43454,36.383804,-20.093422,14.221161,11.421363,-3.3908167,-2.373748,-2.565254,-2.8076253,-2.1058347,-5.720214,-6.5033007,la
-339.0139,165.82024,30.011684,38.976044,32.678177,11.565648,-4.4878287,-7.908735,-8.308739,-13.42028,-11.978109,-0.7083229,-4.5786967,la
-277.09204,172.13777,21.37524,37.00094,37.672516,19.927801,-5.4195156,-6.735409,-8.046015,-4.860531,-2.8198097,-2.691489,-1.7831086,la
-234.13487,218.16129,-0.03262701,20.20105,15.904646,2.5248387,6.3652506,-1.538462,-2.6646085,-2.0082586,-4.0940537,-6.1317515,3.3919573,la
-239.79681,153.35124,9.05705,26.00435,8.619653,9.659713,3.793425,-0.3903105,-3.2652078,-4.050957,-5.183184,-3.339971,-8.193454,la
-338.9116,224.47253,68.57684,4.7261295,7.560833,4.779008,-7.6131015,-10.588824,-6.338022,-6.105041,-10.783781,-12.909269,-8.2849045,la
-197.45064,153.26183,8.400629,27.839378,10.454862,8.315057,0.15524419,10.473997,-13.021808,-2.703682,-5.3368716,-0.29064664,-3.5967143,la
-169.57487,137.02582,-11.405506,38.75738,15.480541,7.4858418,-1.4056829,13.875885,-5.222365,0.10251231,-6.4673615,-0.6701706,0.17966329,la
-329.22992,76.42326,58.99487,41.23663,16.176037,21.48247,11.150567,14.373241,7.083307,7.2513304,4.7577276,4.4914136,5.9015193,la
-246.62811,124.62378,-106.53509,-16.309965,-45.05884,-21.77183,-19.374846,-22.400276,-17.266035,-8.111523,-6.4356456,-6.6417494,-7.1464324,la
-250.8703,188.44243,-67.86223,57.477573,-7.5739427,-11.647052,-0.056200683,-17.527723,-5.248891,-11.386735,-10.001876,-19.725069,-18.882975,la
-328.19962,135.29703,-54.069096,38.508316,-19.178247,-20.901854,-24.876001,-27.580267,-30.264248,-37.910652,-14.81438,-3.6994116,-18.287327,la
-374.14706,97.65648,-28.002474,51.966995,7.7037168,2.1124263,-21.597221,-7.4833827,-3.4650404,2.6996992,-9.083531,-8.353896,-19.973269,la
-419.9797,164.35985,13.217429,17.388262,10.114595,-10.09025,-16.300913,-18.614403,-21.096865,-20.541447,-19.86645,-18.873896,-18.384487,la
-383.9515,123.22767,50.637325,34.095062,26.002853,18.143759,6.1289124,-10.570401,-20.889574,-18.517822,-8.674357,-2.1636064,-8.652458,la
-292.4375,157.73083,-55.494877,15.594118,-25.497587,8.669602,-11.457031,-3.0478637,-29.840223,-4.7420692,0.30387768,-8.716799,-11.741966,la
-320.06168,81.01869,74.70291,58.59254,29.296375,32.034313,17.804403,18.690998,9.198339,15.59815,7.7304273,7.813037,7.4989448,la
-317.49756,48.554222,44.680946,48.25289,15.073088,27.14997,16.99904,17.987974,12.398112,14.511972,8.328323,12.976968,7.946721,la
-355.88486,146.50282,12.959769,48.60363,-12.974996,-17.570675,7.6180973,-27.671604,-14.248752,-6.2090564,-24.761099,-9.800059,-10.141054,la
-458.6504,195.60147,46.90174,5.5737724,9.319776,-0.18192792,-7.647209,-9.927563,-11.07773,-12.430943,-12.367293,-10.654989,-8.058914,la
-385.27637,176.86833,-73.00919,-27.363924,-25.320381,-31.781172,-20.23189,-2.1594672,20.334879,-3.1311367,-6.5149283,1.2126074,-3.5332606,la
-405.87396,227.50905,8.059967,23.127499,10.621529,-14.60647,2.5545063,9.212714,-0.1468074,-7.0104003,-5.561038,-7.5309763,-1.9532837,la
-349.8111,116.17649,-37.749256,25.598928,-9.1502495,-15.091542,-11.291744,4.715802,8.054302,4.463341,-10.715631,-16.96435,-19.734032,la
-503.29535,206.54387,74.30322,15.76728,-9.764612,-15.409723,0.6747732,8.9217,-1.2006931,-7.984234,-5.8637834,-10.13238,-12.183198,la
-386.17328,197.11127,81.05175,39.495323,-2.9826066,8.0603075,10.30811,13.549644,8.691833,7.022962,3.0770698,1.6515758,2.1032073,la
-483.3876,215.2929,30.52839,-26.116194,-13.453387,-14.009592,-15.714632,-13.41397,-14.615405,-14.367663,-10.967774,-7.8641253,-7.5638824,la
-494.7042,48.142773,15.579925,-28.731392,-62.885067,-36.737488,-34.677578,-41.834427,-56.702126,-41.995335,-17.11011,-3.5741196,-2.8987012,la
-375.42056,223.68443,24.265827,-18.660471,5.958306,-0.8080544,-10.250272,-10.678809,-15.071503,-18.387888,-16.229,-11.592426,-6.266089,la
